**harm,**harte,**timestamp,**phrase,**leadinstrument,**kern,**silbe,**kern_2,**silbe_2,**rhyme,**valence,**arousal,**rms,**kern_3,**silbe_3,**kern_4,**silbe_4,**kern_5,**silbe_5
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,,,,,,,,,
2I,E:maj,65.527,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,C#:min7,66.781,.,voice,8g#,four,,,E,,,,,,,,,
2ii7,F#:min9,68.034,.,voice,8f#,_,,,.,,,,,,,,,
2V7,B:maj6(b7),69.288,.,voice,2r,.,,,.,,,,,,,,,
2I,E:maj,70.542,.,voice,16r,.,,,.,,,,,,,,,
2vi7,C#:min7,71.796,.,voice,8ee],_,,,.,,,,,,,,,
2ii7,F#:min9,73.05,.,voice,8f#,no,,,F,,,,,,,,,
2V7,B:maj6(b7),74.304,.,voice,2r,.,,,.,,,,,,,,,
2I,E:maj,75.558,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,C#:min7,76.812,.,voice,8ee],_,,,.,,,,,,,,,
2ii7,F#:min9,78.065,.,voice,16b],_,,,.,,,,,,,,,
2V7,B:maj6(b7),79.319,.,voice,4r,.,,,.,,,,,,,,,
2I,E:maj,80.573,.,voice,8r,.,,,.,,,,,,,,,
2ii7,F#:min9,83.081,.,voice,8cc#],_,,,.,,,,,,,,,
2V7,B:maj6(b7),84.335,.,voice,4r,.,,,.,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,*>Letter>C,,,,,,,,,
*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,,,*>Label>Prechorus,,,,,,,,,
1-VII,D:maj,85.589,newline,voice,8r,.,,,.,,,,,,,,,
1I,E:maj,88.073,.,voice,8e,right,,,.,,,,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,*>Letter>D,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,*>Label>Chorus,,,,,,,,,
2I,F#:maj,90.558,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,91.82,.,voice,8.a#,feel,,,.,,,,,,,,,
2ii7,G#:min7,93.083,.,voice,8a#],_,,,.,,,,,,,,,
2V7,C#:7,94.346,.,voice,8f#,dance,,,.,,,,,,,,,
2I,F#:maj,95.608,.,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,96.871,.,voice,8.cc#,feel,,,.,,,,,,,,,
2ii7,G#:min7,98.133,.,voice,8a#],_,,,.,,,,,,,,,
2V7,C#:7,99.396,.,voice,8f#,dance,,,.,,,,,,,,,
2I,F#:maj,100.659,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,101.892,.,voice,8.cc#,feel,,,.,,,,,,,,,
2ii7,G#:min7,103.125,.,voice,8dd#],_,,,.,,,,,,,,,
2V7,C#:7,104.358,.,voice,8r,.,,,.,,,,,,,,,
1ii7,F#:min7,105.591,newline,voice,16a,dan-,,,.,,,,,,,,,
1ii7,F#:min7,108.023,.,voice,8e,dance,,,.,,,,,,,,,
1V7,"B:sus4(b7,9)",110.456,.,voice,16a,dan-,,,.,,,,,,,,,
1V7,"B:sus4(b7,9)",112.888,.,voice,8e,dance,,,.,,,,,,,,,
1ii7,F#:min7,115.32,newline,voice,16a,dan-,,,.,,,,,,,,,
1ii7,F#:min7,117.747,.,voice,8e,dance,,,.,,,,,,,,,
1V7,"B:sus4(b7,9)",120.174,.,voice,16a,dan-,,,.,,,,,,,,,
1V7,"B:sus4(b7,9)",122.601,.,voice,4b],_,,,.,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,*>Letter>B,,,,,,,,,
*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,,,*>Label>Instrumental,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,*>Letter>C,,,,,,,,,
*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,*>Label>Prechorus,,,*>Label>Prechorus,,,,,,,,,
1-VII,D:maj,139.947,newline,voice,8r,.,,,.,,,,,,,,,
1I,E:maj,142.473,.,voice,8r,.,,,.,,,,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,*>Letter>D,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,*>Label>Chorus,,,,,,,,,
2I,F#:maj,145,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,146.24,.,voice,8.a#,feel,,,.,,,,,,,,,
2ii7,G#:min7,147.481,.,voice,8a#],_,,,.,,,,,,,,,
2V7,C#:7,148.722,.,voice,8f#,dance,,,.,,,,,,,,,
2I,F#:maj,149.962,.,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,151.203,.,voice,8.cc#,feel,,,.,,,,,,,,,
2ii7,G#:min7,152.444,.,voice,8g#,_,,,.,,,,,,,,,
2V7,C#:7,153.685,.,voice,8f#,dance,,,.,,,,,,,,,
*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,,,*>Label>>Fadeout,,,,,,,,,
2I,F#:maj,154.925,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,156.173,.,voice,8.cc#,feel,,,.,,,,,,,,,
2ii7,G#:min7,157.42,.,voice,8dd#],_,,,.,,,,,,,,,
2V7,C#:7,158.668,.,voice,8f#,dance,,,.,,,,,,,,,
2I,F#:maj,159.915,.,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,161.163,.,voice,8.ff#,feel,,,.,,,,,,,,,
2ii7,G#:min7,162.411,.,voice,8dd#],_,,,.,,,,,,,,,
2V7,C#:7,163.658,.,voice,8f#,dance,,,.,,,,,,,,,
2I,F#:maj,164.906,newline,voice,8r,.,,,.,,,,,,,,,
2vi7,D#:min7,165.603,.,voice,8.a#,feel,,,.,,,,,,,,,
2ii7,G#:min7,166.299,.,voice,8a#],_,,,.,,,,,,,,,
2V7,C#:7,166.996,.,voice,8f#,dance,,,.,,,,,,,,,
1r;,N,170.481,.,r,r;,.,,,.,,,,,,,,,
1r;,N,174.341,.,r,r;,.,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,,,,,,,,,
1I,B-:maj,1.001,newline,voice,8r,.,,,.,,,,,,,,,
1IV,E-:maj,2.616,.,voice,8G,be,,,.,,,,,,,,,
1I,B-:maj,4.232,.,voice,8r,.,,,.,,,,,,,,,
1V7,F:7,5.847,.,voice,8.A,meet,,,.,,,,,,,,,
1I,B-:maj,7.463,newline,voice,4r,.,,,.,,,,,,,,,
1IV,E-:maj,9.083,.,voice,8G,be,,,.,,,,,,,,,
2I,B-:maj,10.703,.,voice,4F,be,,,.,,,,,,,,,
2V7,F:7,11.513,.,voice,4d,guest,,,.,,,,,,,,,
1I,B-:maj,12.322,.,voice,4B-],_,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,,,,,,,,,
1I,B-:maj,13.942,newline,voice,8r,.,,,.,,,,,,,,,
1IV,E-:maj,15.566,.,voice,4G,rock,,,.,,,,,,,,,
1I,B-:maj,17.19,.,voice,8r,.,,,.,,,,,,,,,
1V7,F:7,18.813,.,voice,4A,do,,,.,,,,,,,,,
1I,B-:maj,20.437,newline,voice,8r,.,,,.,,,,,,,,,
1IV,E-:maj,22.049,.,voice,4G,Su-,,,.,,,,,,,,,
1I,B-:maj,23.66,.,voice,4d,spec-,,,.,,,,,,,,,
2V7,F:7,25.272,.,voice,4c,just,,,.,,,,,,,,,
2I,B-:maj,26.077,.,voice,4B-],_,,,.,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,*>Letter>B,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,*>Label>Chorus,,,,,,,,,
1IV,E-:maj,26.883,newline,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,28.515,.,voice,4d,my,,,.,,,,,,,,,
1V7,F:7,30.147,.,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,31.778,.,voice,4d,you're,,,.,,,,,,,,,
1IV,E-:maj,33.41,newline,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,35.019,.,voice,4d,let,,,.,,,,,,,,,
1V7,F:7,36.627,.,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,38.236,.,voice,8.d,wear,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,,,,,,,,,
1I,B-:maj,39.844,newline,voice,8r,.,,,.,,,,,,,,,
1IV,E-:maj,41.476,.,voice,8G,band,,,.,,,,,,,,,
1I,B-:maj,43.107,.,voice,8r,.,,,.,,,,,,,,,
1V7,F:7,44.739,.,voice,4A,queen,,,.,,,,,,,,,
1I,B-:maj,46.37,newline,voice,4r,.,,,.,,,,,,,,,
1IV,E-:maj,48.003,.,voice,8G,be,,,.,,,,,,,,,
2I,B-:maj,49.637,.,voice,4F,be,,,.,,,,,,,,,
2V7,F:7,50.453,.,voice,4d,guest,,,.,,,,,,,,,
1I,B-:maj,51.27,.,voice,4B-],_,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,,,*>Label>Instrumental,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,*>Letter>B,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,*>Label>Chorus,,,,,,,,,
1IV,E-:maj,79.171,newline,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,80.799,.,voice,4d,my,,,.,,,,,,,,,
1V7,F:7,82.427,.,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,84.055,.,voice,4d,you're,,,.,,,,,,,,,
1IV,E-:maj,85.682,newline,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,87.326,.,voice,4d,let,,,.,,,,,,,,,
1V7,F:7,88.969,.,voice,4r,.,,,.,,,,,,,,,
1I,B-:maj,90.612,.,voice,8.d,wear,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,*>Label>Verse,,,,,,,,,
1I,B-:maj,92.256,newline,voice,8r,.,,,.,,,,,,,,,
1IV,E-:maj,93.899,.,voice,8G,band,,,.,,,,,,,,,
1I,B-:maj,95.542,.,voice,8r,.,,,.,,,,,,,,,
1V7,F:7,97.186,.,voice,4A,queen,,,.,,,,,,,,,
1I,B-:maj,98.829,newline,voice,4r,.,,,.,,,,,,,,,
1IV,E-:maj,100.472,.,voice,8G,be,,,.,,,,,,,,,
2I,B-:maj,102.114,.,voice,4F,be,,,.,,,,,,,,,
2V7,F:7,102.936,.,voice,4d,guest,,,.,,,,,,,,,
1I,B-:maj,103.757,.,voice,4B-],_,,,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,*>Letter>A,,,,,,,,,
*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,*>Label>Instrumental,,,*>Label>Instrumental,,,,,,,,,
*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,*>Label>>Fadeout,,,*>Label>>Fadeout,,,,,,,,,
1r;,N,0,.,r,r;,.,r;,.,.,,,,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,,,,,,,
*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,,,,,,,
4ii7,G:min7,7.966,newline,voice,16G,When,1r,.,.,,,,,,,,,
4IV,B-:maj,8.947,.,voice,16B-,gon-,.,.,.,,,,,,,,,
2V,C:maj,9.928,.,voice,4e,down,.,.,.,,,,,,,,,
4I,F:maj,11.89,.,voice,16A,When,1r,.,.,,,,,,,,,
4Ib,F:maj/3,12.871,.,voice,16c,go-,.,.,.,,,,,,,,,
2IV,B-:maj,13.852,.,voice,4d],_,.,.,.,,,,,,,,,
2-VII,E-:maj,15.814,newline,voice,16G,should,1r,.,.,,,,,,,,,
2V7b,C:7/3,17.799,.,voice,8c],_,.,.,.,,,,,,,,,
1I,F:maj,19.784,.,voice,16F,lis-,1r,.,.,,,,,,,,,
4ii7,G:min7,23.754,newline,voice,16b-,know,1r,.,.,,,,,,,,,
4IV,B-:maj,24.736,.,voice,16b-],_,.,.,.,,,,,,,,,
2V,C:maj,25.718,.,voice,16d],_,.,.,.,,,,,,,,,
4I,F:maj,27.682,.,voice,16A,did-,1r,.,.,,,,,,,,,
4Ib,F:maj/3,28.664,.,voice,16c],_,.,.,.,,,,,,,,,
2IV,B-:maj,29.646,.,voice,8d],_,.,.,.,,,,,,,,,
2-VII,E-:maj,31.61,newline,voice,8G,not,1r,.,.,,,,,,,,,
2V7b,C:7/3,33.561,.,voice,8c,friends,.,.,.,,,,,,,,,
1I,F:maj,35.512,.,voice,8F,boy's,1r,.,.,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2iv,B-:min,39.413,newline,voice,4dd-,blues,1r,.,B,,,,,,,,,
2-VII,E-:maj,41.401,.,voice,4.g,_,.,.,.,,,,,,,,,
2iv,B-:min,47.365,newline,voice,2r,.,4dd-,Aah,.,,,,,,,,,
2V7,C:7,49.345,.,voice,4r,.,2g,_,.,,,,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2I,F:maj,51.326,newline,voice,16f,good-,2a,_,.,,,,,,,,,
2III7,A:7,53.284,.,voice,4e,road,2r,.,.,,,,,,,,,
2IV,B-:maj,55.242,.,voice,16d,dogs,1r,.,.,,,,,,,,,
2I,F:maj,57.2,.,voice,4A],_,.,.,.,,,,,,,,,
2VI7,D:7,59.159,newline,voice,16a,can't,1r,.,.,,,,,,,,,
2ii7,G:min7,61.109,.,voice,16r,.,.,.,.,,,,,,,,,
2V,C:maj,63.06,.,voice,16e,go-,1r,.,.,,,,,,,,,
4I,F:maj,65.01,.,voice,4f,plough,.,.,C,,,,,,,,,
4Vb,C:maj/3,65.985,.,voice,8r,.,.,.,.,,,,,,,,,
2vi7,D:min7,66.961,newline,voice,16a],_,1r,.,.,,,,,,,,,
2III7,A:7,68.945,.,voice,16e],_,.,.,.,,,,,,,,,
2IV,B-:maj,70.929,.,voice,16f,Hun-,2r,.,.,,,,,,,,,
1-VI,D-:maj,72.914,.,voice,4.A-,toad,1r,.,D,,,,,,,,,
4I,F:maj,76.883,newline,voice,16F],_,1r,.,.,,,,,,,,,
4Vb,C:maj/3,77.871,.,voice,16A],_,.,.,.,,,,,,,,,
4vi,D:min,78.859,.,voice,16f,fu-,.,.,.,,,,,,,,,
4vid,D:min/b7,79.847,.,voice,8r,.,.,.,.,,,,,,,,,
4IV,B-:maj,80.835,.,voice,8.f,-yond,2r,.,.,,,,,,,,,
4V,C:maj,81.823,.,voice,16f,yel-,.,.,.,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2iv,B-:min,82.811,newline,voice,4f,road,4dd-,Aah,D,,,,,,,,,
2-VII,E-:maj,84.806,.,voice,2r,.,4.g,_,.,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,,,,,,,
4ii7,G:min7,98.701,newline,voice,16G,What,1r,.,.,,,,,,,,,
4IV,B-:maj,99.711,.,voice,8B-,think,.,.,.,,,,,,,,,
2V,C:maj,100.722,.,voice,16e],then?,.,.,.,,,,,,,,,
4I,F:maj,102.743,.,voice,16A,bet,1r,.,.,,,,,,,,,
4Ib,F:maj/3,103.754,.,voice,16c],_,.,.,.,,,,,,,,,
2IV,B-:maj,104.765,.,voice,8d],-ne,.,.,E),,,,,,,,,
2-VII,E-:maj,106.786,newline,voice,16G,take,1r,.,.,,,,,,,,,
2V7b,C:7/3,108.773,.,voice,16c],_,.,.,.,,,,,,,,,
1I,F:maj,110.76,.,voice,16F,set,1r,.,.,,,,,,,,,
4ii7,G:min7,114.734,newline,voice,16b-,May-,1r,.,.,,,,,,,,,
4IV,B-:maj,115.732,.,voice,16b-],_,.,.,.,,,,,,,,,
2V,C:maj,116.729,.,voice,16d],_,.,.,.,,,,,,,,,
4I,F:maj,118.724,.,voice,16A,plen-,1r,.,.,,,,,,,,,
4Ib,F:maj/3,119.722,.,voice,16c],_,.,.,.,,,,,,,,,
2IV,B-:maj,120.719,.,voice,8d],_,.,.,.,,,,,,,,,
2-VII,E-:maj,122.714,newline,voice,16G,Mon-,1r,.,.,,,,,,,,,
2V7b,C:7/3,124.711,.,voice,16c],_,.,.,.,,,,,,,,,
1I,F:maj,126.708,.,voice,16F,Snif-,1r,.,.,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2iv,B-:min,130.701,newline,voice,4dd-,ground,1r,.,B,,,,,,,,,
2-VII,E-:maj,132.717,.,voice,4.g,_,.,.,.,,,,,,,,,
2iv,B-:min,138.764,newline,voice,2r,.,4dd-,Aah,.,,,,,,,,,
2V7,C:7,140.785,.,voice,4r,.,2g,_,.,,,,,,,,,
*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,*>Letter>D,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2I,F:maj,142.807,newline,voice,16f,good-,2a,Aah,.,,,,,,,,,
2III7,A:7,144.786,.,voice,4e,road,2r,.,.,,,,,,,,,
2IV,B-:maj,146.765,.,voice,16d,dogs,1r,.,.,,,,,,,,,
2I,F:maj,148.744,.,voice,4A],_,.,.,.,,,,,,,,,
2VI7,D:7,150.723,newline,voice,16a,can't,1r,.,.,,,,,,,,,
2ii7,G:min7,152.701,.,voice,16r,.,.,.,.,,,,,,,,,
2V,C:maj,154.679,.,voice,16e,go-,1r,.,.,,,,,,,,,
4I,F:maj,156.657,.,voice,8f,plough,.,.,C,,,,,,,,,
4Vb,C:maj/3,157.645,.,voice,8.r,.,.,.,.,,,,,,,,,
2vi7,D:min7,158.634,newline,voice,16a],_,1r,.,.,,,,,,,,,
2III7,A:7,160.61,.,voice,16e],_,.,.,.,,,,,,,,,
2IV,B-:maj,162.585,.,voice,16f,Hun-,2r,.,.,,,,,,,,,
1-VI,D-:maj,164.56,.,voice,4.A-,toad,1r,.,D,,,,,,,,,
4I,F:maj,168.511,newline,voice,16F],_,1r,.,.,,,,,,,,,
4Vb,C:maj/3,169.484,.,voice,16A],_,.,.,.,,,,,,,,,
4vi,D:min,170.458,.,voice,16f,fu-,.,.,.,,,,,,,,,
4vid,D:min/b7,171.432,.,voice,8.r,.,.,.,.,,,,,,,,,
4IV,B-:maj,172.405,.,voice,8.f,-yond,2r,.,.,,,,,,,,,
4V,C:maj,173.379,.,voice,16f,yel-,.,.,.,,,,,,,,,
*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,*>Letter>C,,,,,,,,,
*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,*>Label>Chorus,,,,,,,,,
2iv,B-:min,174.353,newline,voice,4f,road,4dd-,Aah,D,,,,,,,,,
2-VII,E-:maj,176.349,.,voice,2r,.,4.g,_,.,,,,,,,,,
1r;,N,192.726,.,r,r;,.,r;,.,.,,,,,,,,,
1r;,N,194.743,.,r,r;,.,r;,.,.,,,,,,,,,
1r;,N,0,.,r,r;,.,1r,.,.,,,,,,,,,
*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,*>Letter>A,,,,,,,,,
*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,*>Label>Intro,,,,,,,,,
1r,N,2.014,.,r,8.r,.,1r,.,.,,,,,,,,,
1r,N,3.54,.,r,4c,_,4r,.,.,,,,,,,,,
1r,N,5.066,.,r,8r,.,1r,.,.,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,,,,,,,
1Im7,G:7,6.593,newline,voice,4d],_,4r,.,.,,,,,,,,,
1Im7,G:7,8.134,.,voice,8r,.,4r,.,.,,,,,,,,,
1Im7,G:7,9.675,.,voice,16c,rule!,4r,.,B,,,,,,,,,
1Im7,G:7,11.216,.,voice,8r,.,4r,.,.,,,,,,,,,
1IVm7,C:7,12.756,newline,voice,4c],_,4r,.,.,,,,,,,,,
1IVm7,C:7,14.297,.,voice,8r,.,4r,.,.,,,,,,,,,
1Im7,G:7,15.837,.,voice,16c,much!,4r,.,C,,,,,,,,,
1Im7,G:7,17.378,.,voice,8r,.,4r,.,.,,,,,,,,,
1V7,D:7,18.918,newline,voice,16c],_,4r,.,.,,,,,,,,,
1IVm7,C:7,20.455,.,voice,8r,.,4r,.,.,,,,,,,,,
1Im7,G:7,21.991,.,voice,8c,grown!,4r,.,A,,,,,,,,,
1Im7,G:7,23.527,.,voice,8r,.,4G 4B 4d,-way!,.,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,,,,
*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,*>Label>Verse,,,,,,,,,
1Im7,G:7,26.647,.,voice,6r,.,4r,.,.,,,,,,,,,
1Im7,G:7,28.23,.,voice,4d],_,4r,.,.,,,,,,,,,
1Im7,G:7,29.814,.,voice,8r,.,4r,.,.,,,,,,,,,
1IVm7,C:7,31.398,newline,voice,4d],_,4r,.,.,,,,,,,,,
1IVm7,C:7,32.953,.,voice,4r,.,4r,.,.,,,,,,,,,
1Im7,G:7,34.509,.,voice,4d,_,4r,.,.,,,,,,,,,
1Im7,G:7,36.064,.,voice,8r,.,4r,.,.,,,,,,,,,
1V7,D:7,37.62,newline,voice,4d,_,4r,.,.,,,,,,,,,
1IVm7,C:7,39.167,.,voice,8r,.,4r,.,.,,,,,,,,,
1Im7,G:7,40.713,.,voice,8c,grown!,4r,.,A,,,,,,,,,
*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,*>Letter>B,,,,,,,,,
*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,*>Label>Solo,,,,,,,,,
1IVm7,C:7,51.66,.,piano,4r,.,4r,.,.,,,,,,,,,
