**harm,**harte,**harm_2,**harte_2,**kern,**silbe,**stress,**timestamp,**duration
-VI,E-:maj,-VI,E-:maj,g,came,1,159.883,1
i,G:min,i,G:min,b-,smell,1,161.937,1
-VI,E-:maj,-VI,E-:maj,e-,happ-,1,163.985,1
V,D:maj,V,D:maj,f#,called,1,166.035,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,1
*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,1
-VII,F:maj,-VII,F:maj,f,wai-,1,36.356,1
-VII,F:maj,-VII,F:maj,f,alm-,1,44.326,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
iv,C:min,iv,C:min,cc,hot,1,48.282,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,52.305,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,56.290,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
V,D:maj,v,D:min,dd,_,.,62.295,1
*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,1
i,G:min,i,G:min,cc,hot,1,68.228,1
i,G:min,i,G:min,cc,hot,1,72.216,1
i,G:min,i,G:min,cc,hot,1,76.203,1
*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,1
-VII,F:maj,-VII,F:maj,f,want,1,100.116,1
-VII,F:maj,-VII,F:maj,f,wan-,1,108.088,1
i,G:min,i,G:min,g,home,1,110.081,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
iv,C:min,iv,C:min,cc,hot,1,112.034,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,116.061,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,120.040,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,got-,1,124.028,1
*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,1
V,D:maj,v,D:min,dd-,I,0,.,1
i,G:min,i,G:min,dd,hot,1,131.990,1
i,G:min,i,G:min,dd-,hot,1,135.972,1
V,D:maj,v,D:min,ff,look-,1,.,1
i,G:min,i,G:min,dd,hot,1,139.951,1
*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,*>Solo,1
*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
iv,C:min,iv,C:min,cc,hot,1,191.725,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,195.736,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,199.714,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,203.699,1
*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,*>Tag,1
V,D:maj,v,D:min,dd-,I,0,.,1
i,G:min,i,G:min,dd,hot,1,211.659,1
V,D:maj,v,D:min,ff,look-,1,.,1
i,G:min,i,G:min,dd,hot,1,215.640,1
V,D:maj,v,D:min,dd-,wan-,1,.,1
i,G:min,i,G:min,dd,hot,1,219.622,1
*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,*>Link,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,1
-VII,F:maj,-VII,F:maj,f,spend,1,243.537,1
-VII,F:maj,-VII,F:maj,f,bound,1,251.497,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
iv,C:min,iv,C:min,cc,hot,1,255.437,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,259.455,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,263.438,1
V,D:maj,v,D:min,b-,ba-,1,.,1
iv,C:min,iv,C:min,cc,need,1,267.415,1
*>B,*>B,*>B,*>B,*>B,*>B,*>B,*>B,1
iv,C:min,iv,C:min,cc,hot,1,275.404,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,dd,some,0,279.393,1
V,D:maj,v,D:min,cc,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,283.377,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,287.359,1
V,D:maj,v,D:min,b-,ba-,1,.,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
iv,C:min,iv,C:min,cc,hot,1,291.340,1
i,G:min,i,G:min,b-,_,.,293.343,1
iv,C:min,iv,C:min,cc,hot,1,295.335,1
V,D:maj,v,D:min,cc,ba-,1,.,1
i,G:min,i,G:min,b-,-ght,1,297.331,1
iv,C:min,iv,C:min,cc,hot,1,299.306,1
V,D:maj,v,D:min,dd-,ba-,1,.,1
iv,C:min,iv,C:min,cc,hot,1,303.287,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
I,F#:maj,I,F#:maj,F#,,,.,1
V,C#:maj,.,.,c#,,,.,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,G#,,,28.369,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,B,,,33.216,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,G#,,,48.147,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
V,C#:maj,V,C#:maj,g#,,,.,1
IV,B:maj,IVc,B:maj/5,d#,,,.,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
V,C#:maj,V,C#:sus4,F#,,,67.661,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
I,F#:maj,I,F#:maj,F#,,,72.517,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
V,C#:maj,V,C#:sus4,B,,,84.931,1
I,F#:maj,I,F#:maj,F#,,,.,1
V,C#:maj,V,C#:sus4,B,,,94.742,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,c#,,,99.762,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,B,,,104.615,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,G#,,,119.370,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
V,C#:maj,V,C#:maj,g#,,,.,1
IV,B:maj,IVc,B:maj/5,d#,,,.,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
V,C#:maj,V,C#:sus4,F#,,,138.882,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
I,F#:maj,I,F#:maj,F#,,,143.626,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
V,C#:maj,V,C#:sus4,A#,,,155.949,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,B,,,175.629,1
IV,B:maj,IVc,B:maj/5,B,,,.,1
V,C#:maj,V,C#:sus4,G#,,,190.590,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
V,C#:maj,V,C#:maj,g#,,,.,1
IV,B:maj,IVc,B:maj/5,d#,,,.,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
V,C#:maj,V,C#:sus4,F#,,,210.166,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
I,F#:maj,I,F#:maj,F#,,,214.979,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
V,C#:maj,V,C#:maj,g#,,,.,1
IV,B:maj,IVc,B:maj/5,A#,,,.,1
V,C#:maj,V,C#:sus4,F#,,,241.934,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
I,F#:maj,I,F#:maj,F#,,,246.789,1
*>A,*>A,*>A,*>A,*>A,,,*>A,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,D:maj,IVm7,D:7,d,,,.,1
IV,D:maj,IVm7,D:7,B,,,.,1
IV,D:maj,V/ii,D:maj,a,,,.,1
*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,,,*>PreChorus,1
iii7,A:min7,iii,A:min,dd,,,23.651,1
vi,D:min,vi,D:min,f,,,26.086,1
iii7,A:min7,iii,A:min,dd,,,28.491,1
IV,B-:maj,IV,B-:maj,a,,,30.928,1
V,C:maj,V,C:maj,a,,,33.342,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
I7,F:maj7,I,F:maj,a,,,35.794,1
I7,F:maj7,I,F:maj,a,,,40.738,1
I7,F:maj7,I,F:maj,a,,,45.693,1
I7,F:maj7,I,F:maj,a,,,50.666,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
i,A:min,i,A:min,e,,,55.602,1
IV,D:maj,IVm7,D:7,d,,,.,1
IV,D:maj,IVm7,D:7,B,,,.,1
IV,D:maj,V/ii,D:maj,a,,,.,1
*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,,,*>PreChorus,1
ii7,G:min7,ii,G:min,g,,,69.984,1
iii7,A:min7,iii,A:min,dd,,,72.389,1
vi,D:min,vi,D:min,f,,,74.780,1
iii7,A:min7,iii,A:min,dd,,,77.179,1
IV,B-:maj,IV,B-:maj,a,,,79.572,1
V,C:maj,V,C:maj,a,,,81.977,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
I7,F:maj7,I,F:maj,a,,,84.466,1
IV,B-:maj,IV,B-:maj,a,,,86.938,1
I7,F:maj7,I,F:maj,a,,,89.407,1
I7,F:maj7,I,F:maj,a,,,94.313,1
I7,F:maj7,I,F:maj,a,,,99.226,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
i,A:min,i,A:min,g,,,104.115,1
IV,D:maj,IVm7,D:7,f#,,,.,1
i,A:min,i,A:min,e,,,109.006,1
IV,D:maj,IVm7,D:7,d,,,.,1
i,A:min,i,A:min,e,,,111.443,1
IV,D:maj,IVm7,D:7,d,,,.,1
i,A:min,i,A:min,e,,,113.846,1
IV,D:maj,IVm7,D:7,d,,,.,1
i,A:min,iii,A:min,c,,,116.290,1
*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,*>PreChorus,,,*>PreChorus,1
ii7,G:min7,ii,G:min,g,,,118.713,1
ii7,G:min7,ii,G:min,g,,,123.584,1
iii7,A:min7,iii,A:min,dd,,,126.022,1
vi,D:min,vi,D:min,f,,,128.437,1
iii7,A:min7,iii,A:min,dd,,,130.853,1
IV,B-:maj,IV,B-:maj,a,,,133.271,1
V,C:maj,V,C:maj,a,,,135.654,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
I7,F:maj7,I,F:maj,a,,,138.136,1
IV,B-:maj,IV,B-:maj,a,,,140.608,1
I7,F:maj7,I,F:maj,a,,,143.069,1
I7,F:maj7,I,F:maj,a,,,148.010,1
*>A,*>A,*>A,*>A,*>A,,,*>A,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,D-:maj,I,D-:maj,b-,,,15.504,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
V,A-:maj,V,A-:maj,e-,,,.,1
I,D-:maj,I,D-:maj,b-,,,30.436,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
V,A-:maj,V,A-:maj,d-,,,.,1
I,D-:maj,I,D-:maj,B-,,,41.354,1
I,D-:maj,I,D-:maj,b-,,,45.067,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
V,A-:maj,V,A-:maj,d-,,,.,1
I,D-:maj,I,D-:maj,b-,,,59.901,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
I,D-:maj,I,D-:maj,a-,,,93.111,1
vi,B-:min,vi,B-:min,e-,,,.,1
V/V,E-:maj,V7/V,E-:7,b-,,,96.737,1
V,A-:maj,V,A-:maj,b-,,,100.416,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,D-:maj,I,D-:maj,b-,,,104.124,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
iiib,F:min/b3,Ic,D-:maj/5,B-,,,.,1
V,A-:maj,V,A-:maj,d-,,,.,1
I,D-:maj,I,D-:maj,b-,,,118.908,1
I,D-:maj,I,D-:maj,d-,,,129.985,1
I,D-:maj,I,D-:maj,b-,,,133.676,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
iiib,F:min/b3,Ic,D-:maj/5,d-,,,.,1
I,D-:maj,I,D-:maj,d-,,,144.780,1
I,D-:maj,I,D-:maj,b-,,,148.505,1
Vb,A-:maj/3,Vb,A-:maj/3,a-,,,.,1
iiib,F:min/b3,Ic,D-:maj/5,d-,,,.,1
V,A-:maj,V,A-:maj,e-,,,.,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,F#:maj,I,F#:maj,c#,,,14.573,1
vi,D#:min,vi,D#:min,e#,,,17.760,1
IV,B:maj,IV,B:maj,B,,,21.037,1
V7,C#:7,Vc,C#:maj/5,d#,,,24.267,1
I,F#:maj,I,F#:maj,c#,,,27.526,1
vi,D#:min,vi,D#:min,e#,,,30.754,1
IV,B:maj,IV,B:maj,B,,,34.010,1
V7,C#:7,Vc,C#:maj/5,d#,,,37.262,1
I,F#:maj,I,F#:maj,A#,,,40.542,1
IV,B:maj,IV,B:maj,d#,,,.,1
I,F#:maj,Ib,F#:maj/3,d#,,,43.890,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
IV,B:maj,IV,B:maj,f#,,,47.154,1
I,F#:maj,I,F#:maj,c#,,,53.761,1
IV,B:maj,IV,B:maj,f#,,,60.346,1
V7,C#:7,V,C#:maj,G#,,,66.947,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,F#:maj,I,F#:maj,d#,,,73.300,1
vi,D#:min,vi,D#:min,e#,,,76.642,1
IV,B:maj,IV,B:maj,d#,,,79.986,1
V7,C#:7,Vc,C#:maj/5,d#,,,83.266,1
I,F#:maj,I,F#:maj,A#,,,86.507,1
IV,B:maj,IVc,B:maj/5,d#,,,.,1
I,F#:maj,V,C#:maj,d#,,,89.898,1
I,F#:maj,I,F#:maj,c#,,,126.241,1
vi,D#:min,vi,D#:min,e#,,,129.620,1
IV,B:maj,IV,B:maj,d#,,,132.922,1
V7,C#:7,Vc,C#:maj/5,d#,,,136.246,1
I,F#:maj,I,F#:maj,A#,,,139.570,1
IV,B:maj,IVc,B:maj/5,d#,,,.,1
V7,C#:7,V,C#:maj,e#,,,142.907,1
*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,,,*>Fadeout,1
I,F#:maj,I,F#:maj,A#,,,149.563,1
vi,D#:min,vi,D#:min,d#,,,152.925,1
IV,B:maj,IV,B:maj,d#,,,156.283,1
V7,C#:7,Vc,C#:maj/5,g#,,,159.622,1
I,F#:maj,I,F#:maj,a#,,,162.940,1
vi,D#:min,vi,D#:min,a#,,,166.210,1
IV,B:maj,IV,B:maj,dd#,,,169.470,1
V7,C#:7,Vc,C#:maj/5,cc#,,,172.843,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
vi,F:min,vi,F:min,d-,,,6.685,1
IV,D-:maj,IV,D-:maj,d-,,,8.608,1
ii,B-:min,ii,B-:min,F,,,10.600,1
V11,"E-:(1,3,5,b7,9,11)",V,E-:maj,F,,,.,1
I,A-:maj,I,A-:maj,F,,,12.585,1
vi,F:min,vi,F:min,d-,,,18.486,1
IV,D-:maj,IV,D-:maj,d-,,,20.512,1
ii,B-:min,ii,B-:min,F,,,22.423,1
V11,"E-:(1,3,5,b7,9,11)",V,E-:maj,F,,,.,1
I,A-:maj,I,A-:maj,c,,,24.397,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
IV,D-:maj,IV,D-:maj,d-,,,28.310,1
I,A-:maj,I,A-:maj,f,,,36.172,1
vi,F:min,vi,F:min,e-,,,38.178,1
ii7b,B-:min7/b3,IV,D-:maj,c,,,40.109,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,A-:maj,I,A-:maj,A-,,,44.110,1
vi,F:min,vi,F:min,d-,,,46.067,1
IV,D-:maj,IV,D-:maj,d-,,,48.037,1
ii,B-:min,ii,B-:min,F,,,50.013,1
V11,"E-:(1,3,5,b7,9,11)",V,E-:maj,F,,,.,1
I,A-:maj,I,A-:maj,F,,,51.960,1
vi,F:min,vi,F:min,d-,,,57.891,1
IV,D-:maj,IV,D-:maj,d-,,,59.877,1
ii,B-:min,ii,B-:min,F,,,61.824,1
V11,"E-:(1,3,5,b7,9,11)",V,E-:maj,E-,,,.,1
I,A-:maj,I,A-:maj,c,,,63.807,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
IV,D-:maj,IV,D-:maj,d-,,,67.723,1
I,A-:maj,I,A-:maj,f,,,75.575,1
vi,F:min,vi,F:min,e-,,,77.533,1
ii7b,B-:min7/b3,IV,D-:maj,c,,,79.525,1
V,E-:maj,V,E-:maj,f,,,81.485,1
I,A-:maj,I,A-:maj,F,,,83.501,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
IV,D-:maj,IV,D-:maj,d-,,,99.347,1
I,A-:maj,I,A-:maj,f,,,107.226,1
vi,F:min,vi,F:min,e-,,,109.233,1
ii7b,B-:min7/b3,IV,D-:maj,c,,,111.181,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,A-:maj,I,A-:maj,A-,,,115.140,1
vi,F:min,vi,F:min,d-,,,117.145,1
IV,D-:maj,IV,D-:maj,d-,,,119.141,1
ii,B-:min,V,E-:maj,E-,,,121.103,1
V11,"E-:(1,3,5,b7,9,11)",.,.,F,,,.,1
I,A-:maj,I,A-:maj,F,,,123.040,1
vi,F:min,vi,F:min,d-,,,128.991,1
IV,D-:maj,IV,D-:maj,d-,,,130.936,1
ii,B-:min,V,E-:maj,F,,,132.925,1
V11,"E-:(1,3,5,b7,9,11)",.,.,E-,,,.,1
I,A-:maj,I,A-:maj,e-,,,134.877,1
*>Outro,*>Outro,*>Outro,*>Outro,*>Outro,,,*>Outro,1
vi,F:min,vi,F:min,f,,,138.853,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,E:maj,IV,E:maj,G#,,,12.824,1
I,B:maj,I,B:maj,G#,,,18.065,1
V7,F#:7,V7,F#:7,C#,,,23.261,1
I,B:maj,I,B:maj,F#,,,28.499,1
IV,E:maj,IV,E:maj,G#,,,33.711,1
I,B:maj,I,B:maj,G#,,,38.859,1
V7,F#:7,V7,F#:7,C#,,,44.076,1
I,B:maj,I,B:maj,BB,,,49.274,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
V,F#:maj,.,.,C#,,,.,1
I,B:maj,I,B:maj,F#,,,59.788,1
V7/iii,A#:7,V/iii,A#:maj,E#,,,.,1
iii,D#:min,iii,D#:min,A#,,,65.080,1
V7/iii,A#:7,V/iii,A#:maj,A#,,,.,1
V7/iii,A#:7,V/iii,A#:maj,E#,,,.,1
V7/IV,B:7,.,.,D#,,,.,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,E:maj,IV,E:maj,G#,,,75.622,1
I,B:maj,I,B:maj,G#,,,80.873,1
V7,F#:7,V7,F#:7,C#,,,86.150,1
I,B:maj,I,B:maj,BB,,,91.378,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
V,F#:maj,.,.,C#,,,.,1
I,B:maj,I,B:maj,F#,,,101.841,1
V7/iii,A#:7,V/iii,A#:maj,E#,,,.,1
iii,D#:min,iii,D#:min,A#,,,107.175,1
V7/iii,A#:7,V/iii,A#:maj,A#,,,.,1
V7/iii,A#:7,V/iii,A#:maj,E#,,,.,1
V7/IV,B:7,.,.,D#,,,.,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,E:maj,IV,E:maj,G#,,,117.765,1
I,B:maj,I,B:maj,G#,,,123.085,1
V7,F#:7,V7,F#:7,C#,,,128.436,1
I,B:maj,I,B:maj,BB,,,133.732,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,F:maj,I,F:maj,f,,,4.135,1
V,C:maj,V7,C:7,a-,,,.,1
V,C:maj,V7,C:7,f,,,.,1
II,G:maj,V/V,G:maj,f,,,20.447,1
V,C:maj,V,C:maj,c,,,.,1
I,F:maj,I,F:maj,a-,,,33.636,1
V,C:maj,V7,C:7,c,,,.,1
I,F:maj,I,F:maj,f,,,36.890,1
I,F:maj,I,F:maj,f,,,43.373,1
II,G:maj,V/V,G:maj,f,,,46.621,1
V,C:maj,V,C:maj,f,,,.,1
I,F:maj,I,F:maj,f,,,49.975,1
I,F:maj,I,F:maj,cc,,,53.230,1
V,C:maj,V,C:maj,f,,,.,1
V,C:maj,V,C:maj,f,,,.,1
V,C:maj,V7,C:7,f,,,.,1
II,G:maj,V/V,G:maj,f,,,73.039,1
V,C:maj,V,C:maj,c,,,.,1
I,F:maj,I,F:maj,f,,,76.442,1
V,C:maj,V,C:maj,g,,,.,1
V,C:maj,V,C:maj,f,,,.,1
V,C:maj,V7,C:7,f,,,.,1
I,F:maj,I,F:maj,f,,,102.820,1
I,F:maj,I,F:maj,f,,,115.941,1
V,C:maj,V,C:maj,f,,,.,1
V,C:maj,V7,C:7,f,,,.,1
II,G:maj,V/V,G:maj,f,,,125.791,1
V,C:maj,V,C:maj,c,,,.,1
I,F:maj,I,F:maj,f,,,129.165,1
V,C:maj,V7,C:7,c,,,.,1
vi,D:min,vi,D:min,F,,,.,1
I,F:maj,I,F:maj,f,,,155.932,1
I,F:maj,I,F:maj,f,,,159.192,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,1
I,B-:maj,I,B-:maj,B-,shot,1,84.068,1
IV,E-:maj,IV,E-:maj,B-,bolt,1,86.095,1
V,F:maj,V,F:maj,B-,prob-,1,90.147,1
I,B-:maj,I,B-:maj,A,liv-,1,92.173,1
I,B-:maj,I,B-:maj,c,wis-,1,100.284,1
IV,E-:maj,IV,E-:maj,B-,set,1,102.310,1
V,F:maj,V,F:maj,B-,no-,1,106.360,1
I,B-:maj,I,B-:maj,A,every,1,108.390,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
I,B-:maj,I,B-:maj,f,get,1,132.710,1
*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,1
IV,E-:maj,IV,E-:maj,B-,nev-,1,167.166,1
V,F:maj,V,F:maj,B-,know,1,171.221,1
I,B-:maj,I,B-:maj,A,be,1,173.249,1
V,F:maj,V,F:maj,f,this,0,179.334,1
IV,E-:maj,IV,E-:maj,B-,what,0,183.389,1
V,F:maj,V,F:maj,B-,hurt,1,187.438,1
I,B-:maj,I,B-:maj,A,nev-,1,189.463,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
I,B-:maj,I,B-:maj,f,get,1,213.781,1
*>Instrumental,*>Instrumental,*>Instrumental,*>Instrumental,*>Instrumental,*>Instrumental,*>Instrumental,*>Instrumental,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,1
*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,*>BP,1
*>Intro,*>Intro,*>Intro,*>Intro,*>Intro,,,*>Intro,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,E:maj,Im7,E:7,g#,,,43.191,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
vi,C#:min,vi,C#:min,g#,,,54.670,1
ii,F#:min,ii,F#:min,g#,,,58.429,1
V,B:maj,Ic,E:maj/5,a,,,62.195,1
I,E:maj,Im7,E:7,f#,,,65.941,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
I,E:maj,Im7,E:7,g#,,,107.707,1
*>Chorus,*>Chorus,*>Chorus,*>Chorus,*>Chorus,,,*>Chorus,1
vi,C#:min,vi,C#:min,g#,,,119.141,1
ii,F#:min,ii,F#:min,g#,,,122.926,1
V,B:maj,Ic,E:maj/5,cc#,,,126.700,1
I,E:maj,Im7,E:7,f#,,,130.428,1
*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,*>Fadeout,,,*>Fadeout,1
*>Verse,*>Verse,*>Verse,*>Verse,*>Verse,,,*>Verse,1
IV,G:maj,IVm7,G:7,f,,,8.622,1
I,D:maj,Im7,D:7,e,,,31.720,1
I,D:maj,Im7,D:7,a,,,38.413,1
*>Link,*>Link,*>Link,*>Link,*>Link,,,*>Link,1
*>Bridge,*>Bridge,*>Bridge,*>Bridge,*>Bridge,,,*>Bridge,1
IV,G:maj,IVm7,G:7,a,,,48.051,1
I,D:maj,Im7,D:7,d,,,51.252,1
